Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,true_label,anomaly_score,is_anomaly,top_feature
1,-1.302361679,-0.947359888,-0.444992562,0.131724786,1.383309767,0,0.11481216,0,Torque
1,-1.102377544,-0.542954574,-0.930280171,0.733624667,-1.460323527,0,0.5403132,0,Air temperature
1,-1.152373578,-1.21696343,-1.142244874,1.305429554,0.75488252,0,0.29294604,0,Air temperature
1,0.347507431,-0.13854926,0.319195973,-0.851378353,0.236430041,0,0.061501596,0,Torque
1,-0.302441006,-0.61035546,-0.417102469,0.051471468,1.68181271,0,2.8107843,0,Torque
1,-0.802401343,-0.205950146,-0.048953248,-0.139130161,0.833435926,0,0.11123292,0,Torque
2,-1.652333914,-1.486566973,0.743125379,-0.761093371,0.079323229,0,0.08628499,0,Torque
1,1.447420171,1.613873765,-0.868921968,1.144922919,0.817725245,0,0.113611706,0,Process temperature
2,0.7474757,0.46805871,-1.069730634,0.793814655,-1.24037399,0,1.7962164,0,Air temperature
1,0.7474757,0.063653396,-0.606755098,0.653371349,-1.146109903,0,0.8492507,0,Tool wear
1,-1.602337881,-1.351765201,0.709657268,-1.021916653,-1.051845816,0,0.057952333,0,Torque
0,-0.702409275,-0.408152803,-0.986060356,0.532991373,-0.816185598,0,0.54276973,0,Air temperature
1,-0.152452905,-0.61035546,0.971824137,-0.650745059,0.519222302,0,0.043697502,0,Torque
1,-1.052381511,-1.621368744,0.826795656,-1.092138306,1.069096144,0,5.1991568,0,Air temperature
1,0.097527263,0.939864909,-0.311120118,0.442706391,0.519222302,0,0.016003763,0,Torque
1,0.247515364,0.400657824,-0.506350765,0.63330802,1.0219641,0,0.7884241,0,Torque
0,1.647404305,1.209468452,1.490579858,-1.232581611,-1.004713772,0,0.047742993,0,Rotational speed
1,1.647404305,1.07466668,-0.138201544,-0.530365083,0.346404809,0,0.21576715,0,Rotational speed
1,0.497495532,0.265856053,0.135121362,-0.560460077,0.252140722,0,0.07215882,0,Torque
1,-0.452429107,-1.21696343,0.163011455,-0.670808389,0.236430041,0,0.028597182,0,Torque
1,-1.302361679,-0.947359888,-0.350166247,0.232041433,-0.014940858,0,0.022505384,0,Torque
2,-1.302361679,-0.812558117,-1.002794412,0.874067972,1.760366116,0,15.085788,0,Tool wear
2,-0.802401343,-1.284364316,-0.244183896,0.603213026,1.493284536,0,2.7122016,0,Torque
1,-1.702329948,-1.688769629,-0.299964081,0.272168091,1.508995217,0,0.60511285,0,Torque
1,-1.802322015,-1.688769629,0.057029103,-0.389921778,-0.784764236,0,0.13366994,0,Torque
2,-0.952389443,-1.486566973,0.168589473,-0.881473347,0.362115491,0,0.04687296,0,Torque
0,-0.602417208,-1.014760773,-1.002794412,0.763719661,-0.360575844,0,0.30360898,0,Tool wear
2,-0.952389443,-0.812558117,-0.89681206,1.355587877,-0.674789467,0,0.23390383,0,Air temperature
2,-0.652413242,-0.071148375,-0.45057058,0.021376474,0.456379578,0,0.06158363,0,Torque
2,-0.652413242,-0.273351032,0.821217638,-1.383056581,1.273334999,0,0.9422612,0,Torque
1,-0.90239341,-0.745157231,0.369398139,-0.80122003,-0.454839931,0,0.017591055,0,Torque
1,-0.452429107,0.131054282,-0.238605877,0.502896379,-0.062072901,0,0.055804733,0,Rotational speed
1,1.147443969,0.872464024,0.798905564,-0.560460077,0.299272766,0,0.032104332,0,Torque
2,1.247436036,0.670261367,-0.422680488,0.31229475,1.14764955,0,0.033950582,0,Torque
1,0.047531229,-0.273351032,0.146277399,-0.520333419,-1.193241946,0,0.024071516,0,Torque
1,1.897384473,2.220481736,-0.740627542,1.215144572,0.911989332,0,0.53187376,0,Process temperature
1,-2.202290284,-2.564981142,-0.534240858,0.894131302,-1.177531265,0,0.08896649,0,Tool wear
0,0.697479666,0.198455168,0.40286625,0.151788115,-1.523166251,0,0.010687493,0,Torque
1,-0.102456872,-0.071148375,0.079341177,-0.339763454,0.770593201,0,0.1651118,0,Torque
1,1.84738844,1.816076422,-1.136666856,1.114827925,0.833435926,0,3.0096064,0,Process temperature
1,0.297511397,0.400657824,-0.171669655,-0.520333419,-0.721921511,0,0.1024423,0,Torque
2,-0.002464804,-0.273351032,0.190901547,-0.028781849,0.849146607,0,0.037633248,0,Torque
2,-0.702409275,-0.408152803,-0.411524451,0.111661456,-1.224663309,0,0.046707753,0,Torque
1,0.847467767,0.063653396,-0.216293803,-0.038813514,-0.816185598,0,0.049113937,0,Rotational speed
1,-0.002464804,0.939864909,2.165520096,-1.543563216,0.377826172,0,0.13452473,0,Tool wear
0,1.247436036,1.007265795,-0.238605877,0.382516403,1.728944753,0,0.5442237,0,Torque
2,-0.702409275,-0.542954574,1.133586674,-1.001853323,-1.114688541,0,0.05809939,0,Rotational speed
1,0.19751933,-0.475553688,1.267459118,-1.182423288,1.55612726,0,1.0316302,0,Rotational speed
0,0.397503465,0.265856053,-0.668113302,0.643339685,1.446152492,0,0.51356775,0,Torque
2,-1.002385477,-0.879959002,-0.249761914,0.262136427,-0.187758351,0,0.017348375,0,Torque
0,-1.352357712,-1.284364316,0.084919196,0.242073097,0.786303883,0,0.014879691,0,Torque
1,-1.002385477,-1.553967858,0.581362842,-0.771125036,1.446152492,0,0.11673677,0,Torque
2,0.997455868,0.670261367,2.461155077,-1.854544821,-1.381770121,0,0.1548472,0,Torque
1,-0.652413242,0.063653396,0.570206805,-0.891505012,-0.926160366,0,0.026284708,0,Torque
2,-0.052460838,-0.408152803,-0.779673672,1.485999518,-1.648851701,0,0.16205868,0,Tool wear
2,-1.552341847,-1.351765201,-0.606755098,1.596347829,-0.58052538,0,0.28646228,0,Tool wear
1,1.247436036,1.276869337,-0.233027859,0.16181978,0.236430041,0,0.010694017,0,Torque
1,-0.052460838,0.265856053,-1.175712985,0.994447948,1.540416579,0,10.975233,0,Torque
2,-1.202369612,-0.947359888,-0.260917951,-0.450111766,-0.3134438,0,0.023183621,0,Tool wear
1,0.597487599,1.613873765,-0.327854173,1.355587877,-0.17204767,0,0.053649012,0,Tool wear
1,-0.552421174,-1.149562545,0.207635603,-0.339763454,-1.586008976,0,0.027670003,0,Torque
1,-1.552341847,-1.082161659,0.101653251,-0.761093371,1.0219641,0,0.043959185,0,Torque
2,1.047451902,0.400657824,-1.186869022,1.917361099,-0.3134438,1,92.02948,1,Air temperature
1,0.097527263,-0.13854926,1.607718246,-1.704069851,-1.601719657,0,0.09616192,0,Tool wear
1,0.547491565,0.805063138,2.070693782,-1.984956462,-1.051845816,0,0.044701558,0,Torque
1,-0.102456872,-0.61035546,-0.299964081,-0.00871852,1.55612726,0,2.2021894,0,Torque
0,0.297511397,-0.408152803,-0.885656023,0.763719661,2.168843827,1,55.603504,0,Tool wear
2,1.697400339,1.816076422,-0.779673672,0.843972978,-1.161820584,0,0.43434235,0,Process temperature
2,-0.552421174,-1.21696343,-1.136666856,0.78378299,-1.067556497,0,0.40551257,0,Air temperature
1,-0.90239341,-1.486566973,-0.350166247,-0.319700125,0.409247534,0,0.07270929,0,Torque
1,-1.002385477,-1.082161659,2.0762718,-1.804386498,-1.491744889,0,0.027295915,0,Tool wear
1,1.147443969,0.602860481,-0.444992562,-0.500270089,-1.193241946,0,0.26882896,0,Rotational speed
2,1.29743207,1.411671108,2.572715447,-1.814418163,1.446152492,0,0.114010446,0,Torque
2,-0.602417208,-0.003747489,-1.359787596,1.27533456,-0.533393337,0,0.45770523,0,Air temperature
1,1.497416204,0.805063138,-0.1549356,0.573118032,1.194781593,0,0.48169544,0,Rotational speed
1,-1.002385477,-0.61035546,1.568672117,-1.643879863,0.189297998,0,0.034299497,0,Torque
2,-0.052460838,0.872464024,0.916043952,-1.162359958,0.409247534,0,0.12585331,0,Tool wear
1,0.547491565,1.479071994,-0.790829709,1.496031183,-0.423418569,0,0.092135996,0,Tool wear
2,1.097447935,1.142067566,-0.405946432,0.904162966,-0.659078786,0,0.033971433,0,Rotational speed
1,0.547491565,0.400657824,-0.679269339,0.763719661,-1.538876933,0,0.41864124,0,Tool wear
1,0.847467767,0.46805871,0.017982974,0.001313145,1.257624318,0,0.06282155,0,Torque
2,0.297511397,-0.13854926,-0.511928784,0.292231421,-1.50745557,0,0.051613502,0,Torque
1,1.247436036,1.344270223,2.862772409,-2.115368103,-1.067556497,0,0.015650587,0,Rotational speed
0,-0.35243704,-0.745157231,-0.612333117,0.302263085,-0.187758351,0,0.050301187,0,Torque
2,0.947459834,0.602860481,0.570206805,-0.680840054,-1.648851701,0,0.20611353,0,Torque
1,-1.052381511,-1.486566973,-0.188403711,-0.269541802,-0.124915626,0,0.035596523,0,Torque
1,0.347507431,0.131054282,-0.846609894,1.064669601,-0.391997206,0,0.33976248,0,Tool wear
1,-0.502425141,0.265856053,-0.082421359,-0.018750184,0.189297998,0,0.03268724,0,Torque
1,0.147523296,1.209468452,1.155898748,-1.373024917,1.241913637,0,0.22970988,0,Rotational speed
1,1.897384473,1.950878193,0.280149843,-0.279573466,1.493284536,0,0.46484157,0,Rotational speed
1,-1.052381511,-1.823571401,1.590984191,-1.373024917,-1.617430338,0,0.040463578,0,Rotational speed
0,-0.052460838,-0.13854926,-0.774095653,0.874067972,0.173587316,0,0.76379657,0,Tool wear
0,-1.302361679,-0.745157231,0.592518879,-0.921600006,1.383309767,0,0.020566806,0,Torque
0,1.647404305,1.748675537,0.854685749,-1.10216997,0.267851403,0,0.058333628,0,Rotational speed
1,-0.102456872,-0.273351032,-0.919124134,1.164986248,0.456379578,0,0.32503185,0,Air temperature
2,1.397424137,0.670261367,-0.177247674,-0.660776724,-0.407707887,0,0.055357713,0,Rotational speed
1,-2.102298217,-2.362778485,-0.188403711,-0.48020676,-0.344865163,0,0.058912903,0,Torque
1,1.997376541,2.220481736,-0.048953248,-0.520333419,1.618969985,0,31.603962,0,Tool wear
2,-0.90239341,-0.879959002,-0.629067172,0.262136427,-1.334638077,0,0.16288537,0,Torque
1,-0.752405309,-0.340751917,1.1112746,-1.483373228,-0.926160366,0,0.17157847,0,Rotational speed
2,-1.252365645,-1.082161659,0.319195973,-0.339763454,-0.43912925,0,0.022965621,0,Torque
1,-0.002464804,-0.340751917,0.994136211,-1.172391623,-0.941871048,0,0.090067446,0,Rotational speed
2,-0.002464804,0.939864909,-1.041840541,2.188216046,-1.538876933,0,4.5809975,0,Air temperature
2,-1.002385477,-1.419166087,-0.333432192,0.763719661,-0.501971974,0,0.0327036,0,Torque
2,1.84738844,1.950878193,-0.740627542,0.191914774,-0.941871048,0,0.08160092,0,Torque
1,-0.152452905,-0.677756345,-0.707159431,0.924226296,-0.360575844,0,0.12131383,0,Tool wear
1,0.247515364,-0.13854926,-0.433836525,1.25527123,0.597775708,0,1.6318414,0,Tool wear
2,0.347507431,0.872464024,-0.288808044,-0.018750184,-0.910449685,0,0.007752517,0,Torque
1,1.197440003,1.276869337,-1.387677688,3.01081255,0.48780094,1,92.45571,1,Torque
1,0.397503465,0.805063138,-0.260917951,-0.099003502,0.016480505,0,0.015683498,0,Torque
2,0.497495532,1.344270223,-0.221871822,-0.540396748,1.55612726,0,30.241785,0,Tool wear
1,-0.152452905,0.737662252,0.620408972,-0.761093371,-0.753342873,0,0.029156875,0,Torque
1,-1.002385477,-1.553967858,-0.539818876,0.362453073,0.629197071,0,0.14939848,0,Torque
2,-0.402433073,-0.745157231,-0.099155415,0.232041433,1.68181271,0,0.87238455,0,Torque
0,-0.702409275,-1.082161659,-0.735049524,1.054637937,0.88056797,0,0.11593811,0,Tool wear
0,-0.652413242,-1.014760773,-0.662535283,0.573118032,0.550643665,0,0.26596335,0,Tool wear
1,-0.152452905,-0.408152803,-0.779673672,-0.00871852,-0.266311757,0,0.11291707,0,Torque
2,-1.552341847,-1.486566973,1.680232487,-1.543563216,0.770593201,0,0.14466076,0,Rotational speed
1,0.347507431,1.344270223,0.062607122,-0.761093371,-1.617430338,0,0.03053364,0,Torque
2,1.247436036,1.276869337,-0.082421359,-0.520333419,-0.344865163,0,0.014487053,0,Torque
1,2.047372574,2.422684393,-0.874499986,0.673434679,0.409247534,0,0.34733286,0,Process temperature
1,-0.90239341,-1.351765201,0.66503312,-1.001853323,-1.648851701,0,0.029856443,0,Tool wear
1,-0.602417208,-0.13854926,-0.980482338,0.402579732,-1.303216715,0,2.146774,0,Torque
1,1.447420171,1.54647288,-0.048953248,-0.510301754,1.210492274,0,0.026709164,0,Torque
0,-0.952389443,-0.61035546,-0.634645191,0.452738056,-0.926160366,0,0.09430674,0,Torque
2,0.097527263,0.872464024,0.268993806,-0.881473347,-0.549104018,0,0.019737877,0,Torque
1,0.797471734,0.400657824,0.129543344,-0.560460077,0.849146607,0,0.060538553,0,Torque
1,0.897463801,1.007265795,-0.534240858,0.332358079,0.409247534,0,0.11125518,0,Torque
2,-0.90239341,-0.745157231,-0.696003394,0.432674726,-0.627657424,0,0.12242508,0,Torque
2,1.097447935,1.007265795,-0.534240858,0.703529673,-0.282022438,0,0.12377518,0,Tool wear
1,-0.90239341,-0.812558117,0.006826937,-0.520333419,-1.193241946,0,0.02338536,0,Torque
1,0.397503465,1.07466668,0.163011455,-0.399953442,-1.334638077,0,0.018043889,0,Torque
1,-1.052381511,-1.688769629,0.196479566,-0.420016772,0.707750477,0,0.21245596,0,Tool wear
2,1.29743207,0.670261367,0.017982974,-0.028781849,0.519222302,0,0.1813066,0,Torque
2,-0.052460838,-0.542954574,-0.835453857,1.124859589,1.210492274,0,0.1415924,0,Torque
2,1.697400339,1.411671108,-0.221871822,-0.058876843,1.399020449,0,0.046268098,0,Torque
0,-1.352357712,-1.149562545,-0.433836525,0.151788115,0.000769823,0,0.022371458,0,Torque
2,-1.402353746,-1.014760773,0.252259751,0.001313145,-1.63314102,0,0.02231464,0,Torque
1,-0.252444973,-0.475553688,-0.723893487,0.472801385,-0.97329241,0,0.1283811,0,Torque
2,-1.002385477,-1.621368744,0.168589473,-0.440080101,1.0219641,0,0.22116485,0,Tool wear
1,-0.152452905,-0.273351032,-0.779673672,1.134891254,0.566354346,0,0.3741448,0,Tool wear
2,1.247436036,0.670261367,-0.846609894,1.215144572,0.126455273,0,1.0218846,0,Rotational speed
2,-0.852397376,-0.61035546,-0.283230025,0.061503133,1.069096144,0,0.10404448,0,Torque
1,-0.002464804,-0.408152803,-1.287273355,1.024542943,-1.193241946,0,0.14338605,0,Air temperature
1,-1.202369612,-1.014760773,-0.355744266,0.242073097,-1.318927396,0,0.049308296,0,Torque
1,0.147523296,0.872464024,-0.188403711,-0.038813514,-0.014940858,0,0.009261425,0,Torque
1,1.197440003,0.939864909,-0.495194728,0.412611397,-0.816185598,0,0.02227708,0,Torque
1,0.897463801,-0.003747489,2.751212039,-2.105336438,1.493284536,0,2.6903265,0,Rotational speed
1,0.347507431,0.131054282,0.876997823,-1.25264494,-0.549104018,0,0.09985818,0,Rotational speed
1,-1.902314082,-2.093174943,-0.127045507,-0.088971837,0.472090259,0,0.082384646,0,Torque
1,0.997455868,0.265856053,-0.417102469,0.723593002,0.802014564,0,1.5680788,0,Rotational speed
1,1.447420171,0.670261367,1.568672117,-1.543563216,0.314983447,0,0.074217886,0,Rotational speed
1,-1.302361679,-0.879959002,0.55347275,-0.811251694,0.362115491,0,0.018178156,0,Torque
1,0.047531229,1.142067566,-0.199559748,0.262136427,1.571837942,0,2.4475162,0,Torque
1,0.7474757,0.265856053,-1.499238058,1.42580953,-1.287506034,0,5.09839,0,Tool wear
2,1.147443969,0.670261367,0.012404955,-0.339763454,0.550643665,0,0.034086175,0,Torque
2,0.19751933,1.209468452,0.938356026,-1.001853323,0.896278651,0,0.28933135,0,Tool wear
1,0.997455868,0.602860481,-0.467304636,0.322326415,1.760366116,0,18.559938,0,Torque
1,-1.052381511,-0.542954574,-0.33901021,-0.028781849,-1.538876933,0,0.03312035,0,Torque
1,0.847467767,0.131054282,-0.294386062,0.302263085,-0.659078786,0,0.0683779,0,Torque
1,-0.602417208,-0.61035546,-0.344588229,0.242073097,0.786303883,0,0.077882074,0,Torque
1,-0.452429107,-1.014760773,-0.690425376,0.342389744,-1.695983744,0,0.1009559,0,Torque
2,0.247515364,1.07466668,0.66503312,-0.961726665,0.974832057,0,0.14073518,0,Rotational speed
1,-0.102456872,-0.475553688,-1.38209967,1.646506153,1.257624318,0,4.987865,0,Air temperature
1,-0.952389443,-1.419166087,-0.121467489,0.081566462,-0.910449685,0,0.029273553,0,Torque
1,1.147443969,0.939864909,0.391710213,-0.771125036,-0.926160366,0,0.008523352,0,Torque
1,0.297511397,1.276869337,-0.372478321,0.422643062,0.283562085,0,0.015561482,0,Torque
1,-0.502425141,-1.014760773,1.936821338,-1.704069851,1.41473113,0,0.17263843,0,Rotational speed
1,1.197440003,1.209468452,-1.582908336,1.907329435,0.472090259,0,19.02607,0,Tool wear
1,-1.552341847,-1.553967858,0.062607122,-0.028781849,0.252140722,0,0.05839293,0,Torque
0,1.697400339,1.479071994,0.084919196,-0.319700125,-0.360575844,0,0.016600363,0,Torque
2,0.297511397,-0.13854926,-0.037797211,0.252104762,0.346404809,0,0.04632836,0,Torque
1,0.847467767,0.063653396,-0.288808044,0.80384632,-1.130399222,0,0.6905898,0,Rotational speed
1,0.697479666,0.400657824,0.101653251,-0.179256819,0.770593201,0,0.07300022,0,Torque
1,1.347428103,0.333256939,0.135121362,-0.500270089,-1.570298295,0,0.2170429,0,Rotational speed
0,0.447499498,0.939864909,-0.846609894,0.272168091,0.205008679,0,0.015260121,0,Torque
1,-2.052302183,-2.2953776,0.782171508,-0.961726665,0.142165954,0,0.20014437,0,Tool wear
1,0.247515364,1.276869337,0.207635603,-0.891505012,0.644907752,0,0.06297568,0,Torque
1,1.29743207,1.613873765,-0.852187912,0.583149697,-1.098977859,0,0.06690109,0,Process temperature
2,1.147443969,1.07466668,0.386132195,-0.00871852,0.440668896,0,0.012284432,0,Torque
1,-0.202448939,0.131054282,-0.880078005,2.057804405,-1.491744889,0,4.653881,0,Tool wear
2,0.647483633,1.007265795,0.609252935,-0.761093371,-1.695983744,0,0.012974089,0,Torque
0,0.147523296,1.142067566,0.648299064,-1.011884988,1.336177724,0,0.041752428,0,Torque
1,1.147443969,1.007265795,0.023560992,-0.690871718,-1.083267178,0,0.015500736,0,Torque
2,1.247436036,1.344270223,-0.48961671,0.322326415,1.273334999,0,0.02592356,0,Torque
2,0.847467767,0.670261367,-1.34305354,1.817044452,0.943410694,0,3.3234675,0,Tool wear
2,-1.302361679,-0.475553688,1.317661284,-1.42318324,-0.266311757,0,0.035974763,0,Rotational speed
2,-1.402353746,-1.419166087,-0.461726617,0.492864714,-0.360575844,0,0.020562552,0,Torque
1,-1.302361679,-1.284364316,-1.064152615,1.375651206,-0.627657424,0,0.22169666,0,Air temperature
2,0.697479666,0.333256939,-0.48961671,0.532991373,1.179070912,0,0.10704593,0,Torque
1,1.697400339,1.007265795,1.897775208,-1.874608151,-0.470550612,0,0.18763499,0,Rotational speed
1,-0.502425141,0.265856053,0.971824137,-1.202486617,0.126455273,0,0.109400705,0,Rotational speed
1,-1.002385477,-1.553967858,0.374976158,-0.921600006,-1.428902164,0,0.07744801,0,Tool wear
1,1.397424137,0.670261367,0.140699381,-0.149161825,-0.360575844,0,0.09605496,0,Rotational speed
1,-0.952389443,-0.677756345,-0.205137766,0.091598127,0.707750477,0,0.045006797,0,Torque
1,0.647483633,0.737662252,1.027604322,-1.242613276,1.603259304,0,1.8823545,0,Torque
2,1.997376541,2.018279079,0.202057584,-0.550428413,-0.250601076,0,0.029067364,0,Rotational speed
2,1.947380507,2.085679965,-0.567708969,0.833941314,0.032191186,0,0.36457825,0,Process temperature
1,-0.102456872,-0.340751917,0.570206805,-1.292771599,-1.444612845,0,0.043521196,0,Tool wear
1,1.097447935,0.939864909,-0.500772747,0.653371349,-0.753342873,0,0.10331012,0,Tool wear
1,-0.002464804,0.872464024,-0.104733433,-0.078940173,-1.020424453,0,0.013487336,0,Torque
2,0.697479666,0.535459596,-0.048953248,-0.00871852,-0.014940858,0,0.012015619,0,Torque
1,-1.302361679,-1.014760773,-0.67369132,1.124859589,-0.879028323,0,0.2719044,0,Tool wear
1,-1.352357712,-1.149562545,4.56964607,-2.51663469,-0.926160366,0,4.3020496,0,Tool wear
1,-0.652413242,-0.205950146,0.715235286,-0.961726665,-0.250601076,0,0.115810394,0,Tool wear
1,0.147523296,-0.13854926,-0.087999378,-0.078940173,-1.318927396,0,0.053171057,0,Torque
1,-2.15229425,-2.564981142,-0.417102469,0.623276355,-0.250601076,0,0.055502612,0,Torque
1,-0.802401343,-0.61035546,0.224369658,-0.389921778,0.236430041,0,0.039642345,0,Torque
1,1.197440003,1.344270223,-1.304007411,0.914194631,-1.444612845,0,4.4658446,0,Process temperature
1,-0.752405309,-0.003747489,1.479423821,-1.393088246,-1.350348758,0,0.043643653,0,Rotational speed
1,1.29743207,0.670261367,0.676189157,-0.199320149,-0.140626307,0,0.1361951,0,Rotational speed
2,-1.45234978,-1.014760773,0.458646435,-0.761093371,1.351888405,0,0.019839596,0,Torque
2,-1.202369612,-0.475553688,-0.054531267,0.191914774,-1.648851701,0,0.017951993,0,Torque
1,-0.952389443,-1.553967858,-0.333432192,0.502896379,0.440668896,0,0.043468602,0,Torque
1,0.297511397,-0.408152803,-0.539818876,0.322326415,-0.187758351,0,0.14030628,0,Torque
1,1.197440003,1.276869337,1.830838986,-1.413151575,0.205008679,0,0.010824839,0,Rotational speed
1,1.147443969,0.670261367,-0.539818876,0.372484738,0.692039795,0,0.77888787,0,Torque
1,0.147523296,1.209468452,-0.283230025,-0.15919349,-0.894739004,0,0.03750417,0,Torque
